treeID,Z,npoints,cnvhll_
94.000000000000000,6.173000000000000,100,22.625000000000000
95.000000000000000,11.733000000000001,701,183.875000000000000
96.000000000000000,7.636000000000000,125,30.750000000000000
97.000000000000000,6.281000000000000,81,17.750000000000000
98.000000000000000,9.602000000000000,262,71.625000000000000
99.000000000000000,8.670000000000000,287,72.250000000000000
100.000000000000000,11.026000000000000,540,146.875000000000000
101.000000000000000,8.258000000000001,149,35.625000000000000
102.000000000000000,7.092000000000001,134,31.625000000000000
103.000000000000000,9.304000000000000,272,72.875000000000000
104.000000000000000,6.643000000000000,183,46.625000000000000
105.000000000000000,8.550000000000001,282,75.125000000000000
106.000000000000000,4.439000000000000,5,0.500000000000000
107.000000000000000,8.319000000000001,219,63.500000000000000
108.000000000000000,8.449999999999999,315,90.750000000000000
109.000000000000000,8.620000000000001,197,55.250000000000000
110.000000000000000,4.381000000000000,13,2.000000000000000
111.000000000000000,5.790000000000000,82,18.250000000000000
112.000000000000000,5.804000000000000,70,30.125000000000000
113.000000000000000,6.392000000000000,67,17.250000000000000
114.000000000000000,10.973000000000001,507,151.375000000000000
115.000000000000000,4.581000000000000,9,1.125000000000000
116.000000000000000,7.590000000000000,76,17.250000000000000
117.000000000000000,4.087000000000000,8,1.000000000000000
118.000000000000000,6.397000000000000,105,23.875000000000000
119.000000000000000,5.175000000000000,43,8.875000000000000
120.000000000000000,6.078000000000000,103,23.250000000000000
121.000000000000000,5.473000000000000,35,7.500000000000000
122.000000000000000,4.582000000000000,8,0.875000000000000
123.000000000000000,5.242000000000000,66,14.500000000000000
124.000000000000000,8.837000000000000,18,3.000000000000000
125.000000000000000,15.095000000000001,1151,313.375000000000000
126.000000000000000,4.473000000000000,10,1.250000000000000
127.000000000000000,5.552000000000000,118,31.000000000000000
128.000000000000000,5.316000000000000,90,34.000000000000000
129.000000000000000,6.357000000000000,76,19.000000000000000
130.000000000000000,4.735000000000000,19,3.000000000000000
131.000000000000000,4.664000000000000,12,1.875000000000000
132.000000000000000,4.271000000000000,16,2.625000000000000
133.000000000000000,4.523000000000000,12,1.625000000000000
134.000000000000000,5.124000000000000,10,1.625000000000000
135.000000000000000,7.580000000000000,12,1.750000000000000
136.000000000000000,6.288000000000000,17,2.875000000000000
137.000000000000000,8.372999999999999,110,28.500000000000000
138.000000000000000,6.814000000000000,87,20.000000000000000
139.000000000000000,6.152000000000000,83,19.500000000000000
140.000000000000000,8.118000000000000,152,37.625000000000000
141.000000000000000,7.480000000000000,118,33.500000000000000
142.000000000000000,6.042000000000000,94,23.000000000000000
143.000000000000000,7.918000000000000,159,41.625000000000000
144.000000000000000,5.630000000000000,113,30.125000000000000
145.000000000000000,7.983000000000001,165,45.875000000000000
146.000000000000000,6.323000000000000,65,15.000000000000000
147.000000000000000,7.442000000000000,134,36.625000000000000
148.000000000000000,6.081000000000000,82,18.250000000000000
149.000000000000000,5.400000000000000,38,8.875000000000000
150.000000000000000,5.845000000000000,87,21.000000000000000
151.000000000000000,6.148000000000000,48,10.250000000000000
152.000000000000000,8.884000000000000,204,51.875000000000000
154.000000000000000,5.122000000000000,30,5.500000000000000
155.000000000000000,5.743000000000000,67,15.500000000000000
156.000000000000000,6.792000000000000,75,16.875000000000000
157.000000000000000,6.311000000000000,92,21.875000000000000
158.000000000000000,7.446000000000000,94,27.250000000000000
159.000000000000000,5.457000000000000,54,11.625000000000000
160.000000000000000,5.318000000000001,16,2.625000000000000
161.000000000000000,8.456000000000000,142,35.875000000000000
162.000000000000000,6.268000000000000,60,13.500000000000000
163.000000000000000,6.200000000000000,91,21.750000000000000
164.000000000000000,6.955000000000000,119,28.375000000000000
165.000000000000000,5.583000000000000,67,16.750000000000000
166.000000000000000,8.137000000000000,123,35.875000000000000
167.000000000000000,5.601000000000000,51,11.375000000000000
168.000000000000000,5.706000000000000,50,10.125000000000000
169.000000000000000,7.316000000000000,71,15.375000000000000
170.000000000000000,8.726000000000001,162,47.125000000000000
171.000000000000000,5.224000000000000,53,11.750000000000000
172.000000000000000,5.575000000000000,72,15.500000000000000
173.000000000000000,7.453000000000000,69,14.875000000000000
174.000000000000000,7.380000000000000,235,58.500000000000000
175.000000000000000,5.045000000000000,40,9.000000000000000
176.000000000000000,5.855000000000000,86,20.500000000000000
177.000000000000000,8.116000000000000,208,53.000000000000000
178.000000000000000,8.021000000000001,148,36.125000000000000
179.000000000000000,5.829000000000000,111,27.875000000000000
180.000000000000000,6.231000000000000,131,32.000000000000000
181.000000000000000,6.082000000000000,92,22.875000000000000
182.000000000000000,5.235000000000000,33,6.250000000000000
183.000000000000000,7.976000000000000,161,42.000000000000000
184.000000000000000,6.236000000000000,68,16.875000000000000
185.000000000000000,5.975000000000001,88,19.875000000000000
186.000000000000000,6.741000000000001,78,18.375000000000000
187.000000000000000,5.181000000000000,12,1.625000000000000
188.000000000000000,5.492000000000000,74,19.625000000000000
189.000000000000000,6.462000000000000,83,18.500000000000000
190.000000000000000,5.846000000000000,37,8.750000000000000
191.000000000000000,5.991000000000001,35,7.750000000000000
192.000000000000000,6.193000000000001,22,4.000000000000000
193.000000000000000,6.219000000000000,57,13.875000000000000
194.000000000000000,6.678000000000000,120,28.500000000000000
195.000000000000000,6.492000000000000,81,19.500000000000000
196.000000000000000,5.919000000000000,54,12.125000000000000
197.000000000000000,5.762000000000000,36,7.875000000000000
198.000000000000000,4.791000000000000,17,2.875000000000000
199.000000000000000,6.110000000000000,14,2.125000000000000
200.000000000000000,7.044000000000000,61,14.500000000000000
201.000000000000000,6.071000000000000,57,13.250000000000000
202.000000000000000,6.082000000000000,11,1.750000000000000
203.000000000000000,6.402000000000000,99,23.750000000000000
204.000000000000000,7.000000000000000,93,22.250000000000000
205.000000000000000,6.191000000000000,16,2.625000000000000
206.000000000000000,7.034000000000000,61,13.625000000000000
207.000000000000000,6.055000000000000,15,2.375000000000000
208.000000000000000,5.893000000000000,54,12.750000000000000
209.000000000000000,4.935000000000000,27,5.375000000000000
210.000000000000000,6.190000000000000,15,2.375000000000000
211.000000000000000,5.573000000000000,25,5.125000000000000
212.000000000000000,7.596000000000000,75,16.750000000000000
213.000000000000000,6.716000000000000,71,15.250000000000000
214.000000000000000,6.222000000000000,179,51.250000000000000
215.000000000000000,8.848000000000001,93,21.125000000000000
216.000000000000000,6.054000000000000,70,14.875000000000000
217.000000000000000,7.302000000000000,109,25.625000000000000
218.000000000000000,8.223000000000001,102,23.375000000000000
219.000000000000000,6.665000000000000,95,22.000000000000000
220.000000000000000,5.909000000000000,57,13.500000000000000
221.000000000000000,6.111000000000000,56,14.625000000000000
222.000000000000000,6.756000000000000,90,21.375000000000000
223.000000000000000,6.242000000000000,73,16.375000000000000
224.000000000000000,6.677000000000000,101,24.500000000000000
225.000000000000000,5.991000000000001,50,11.250000000000000
226.000000000000000,8.054000000000000,74,17.375000000000000
227.000000000000000,6.521000000000000,11,1.375000000000000
228.000000000000000,10.436000000000000,608,169.000000000000000
229.000000000000000,4.414000000000000,53,13.500000000000000
230.000000000000000,11.919000000000000,895,229.500000000000000
231.000000000000000,8.004000000000000,616,168.500000000000000
232.000000000000000,11.500000000000000,587,168.750000000000000
233.000000000000000,9.625999999999999,565,149.250000000000000
234.000000000000000,4.711000000000000,8,0.875000000000000
235.000000000000000,4.498000000000000,36,7.750000000000000
236.000000000000000,4.526000000000000,25,4.250000000000000
237.000000000000000,4.481000000000000,13,2.000000000000000
238.000000000000000,8.444000000000001,545,153.250000000000000
239.000000000000000,4.378000000000000,10,1.375000000000000
240.000000000000000,8.138999999999999,183,45.250000000000000
241.000000000000000,8.163000000000000,501,161.000000000000000
242.000000000000000,8.875000000000000,376,104.750000000000000
243.000000000000000,11.826000000000001,822,211.750000000000000
244.000000000000000,9.353000000000000,518,136.625000000000000
245.000000000000000,6.863000000000000,136,37.250000000000000
246.000000000000000,8.449000000000000,109,28.125000000000000
247.000000000000000,6.426000000000000,301,73.875000000000000
248.000000000000000,6.954000000000000,342,87.750000000000000
249.000000000000000,6.162000000000000,177,43.875000000000000
250.000000000000000,5.500000000000000,150,37.750000000000000
251.000000000000000,4.852000000000000,73,18.125000000000000
252.000000000000000,8.395000000000000,471,127.250000000000000
253.000000000000000,6.279000000000000,165,39.500000000000000
254.000000000000000,5.737000000000000,121,29.875000000000000
255.000000000000000,6.353000000000000,210,52.250000000000000
256.000000000000000,7.356000000000000,188,47.625000000000000
257.000000000000000,7.123000000000000,168,49.250000000000000
258.000000000000000,6.599000000000000,203,51.125000000000000
259.000000000000000,6.029000000000000,50,10.375000000000000
260.000000000000000,12.930000000000000,5,0.375000000000000
261.000000000000000,5.592000000000001,67,15.875000000000000
262.000000000000000,7.522000000000000,252,61.250000000000000
263.000000000000000,5.684000000000000,83,19.500000000000000
264.000000000000000,7.038000000000000,100,22.500000000000000
265.000000000000000,6.475000000000001,86,18.625000000000000
266.000000000000000,6.210000000000000,167,43.875000000000000
267.000000000000000,7.878000000000000,374,93.000000000000000
268.000000000000000,5.675000000000000,150,36.375000000000000
269.000000000000000,6.631000000000000,246,59.125000000000000
270.000000000000000,5.528000000000000,170,43.250000000000000
271.000000000000000,6.483000000000001,179,42.750000000000000
272.000000000000000,6.143000000000000,198,48.250000000000000
273.000000000000000,5.922000000000000,130,29.750000000000000
274.000000000000000,6.801000000000000,269,71.250000000000000
275.000000000000000,6.205000000000000,140,33.375000000000000
276.000000000000000,6.588000000000000,219,58.250000000000000
277.000000000000000,6.217000000000001,253,63.750000000000000
278.000000000000000,5.468000000000000,149,39.000000000000000
279.000000000000000,6.972000000000000,209,50.625000000000000
280.000000000000000,5.077000000000000,20,3.875000000000000
281.000000000000000,6.339000000000000,64,15.125000000000000
282.000000000000000,6.454000000000000,211,52.750000000000000
283.000000000000000,6.974000000000000,41,9.125000000000000
284.000000000000000,5.291000000000000,81,22.375000000000000
285.000000000000000,7.233000000000001,129,30.500000000000000
286.000000000000000,6.933000000000000,80,18.750000000000000
287.000000000000000,7.824000000000000,249,62.000000000000000
288.000000000000000,5.752000000000000,137,34.000000000000000
289.000000000000000,7.626000000000000,234,59.875000000000000
290.000000000000000,5.516000000000000,73,15.625000000000000
291.000000000000000,5.433000000000000,90,20.125000000000000
292.000000000000000,5.364000000000000,123,28.625000000000000
293.000000000000000,6.290000000000000,167,41.000000000000000
294.000000000000000,8.119000000000000,399,98.625000000000000
295.000000000000000,6.180000000000000,143,34.500000000000000
296.000000000000000,7.747000000000000,333,81.000000000000000
297.000000000000000,8.347000000000000,277,67.125000000000000
298.000000000000000,7.901000000000000,138,41.750000000000000
299.000000000000000,6.142000000000000,157,40.125000000000000
300.000000000000000,4.940000000000000,6,0.500000000000000
301.000000000000000,5.866000000000001,145,36.000000000000000
302.000000000000000,7.859000000000000,73,16.000000000000000
303.000000000000000,6.792000000000000,44,9.625000000000000
304.000000000000000,7.638000000000000,84,19.000000000000000
305.000000000000000,6.894000000000000,180,42.750000000000000
306.000000000000000,8.791000000000000,421,107.250000000000000
307.000000000000000,6.254000000000000,61,13.250000000000000
308.000000000000000,6.318000000000001,137,33.875000000000000
309.000000000000000,7.411000000000000,120,28.750000000000000
310.000000000000000,9.561999999999999,487,121.375000000000000
311.000000000000000,6.761000000000000,53,11.750000000000000
312.000000000000000,5.301000000000000,97,22.750000000000000
313.000000000000000,6.648000000000001,201,49.000000000000000
314.000000000000000,7.034000000000000,87,20.125000000000000
315.000000000000000,6.035000000000000,87,19.625000000000000
316.000000000000000,7.045000000000000,245,61.000000000000000
317.000000000000000,4.339000000000000,38,8.500000000000000
318.000000000000000,9.080000000000000,112,24.875000000000000
319.000000000000000,6.484000000000000,168,38.875000000000000
320.000000000000000,9.194000000000001,129,31.250000000000000
321.000000000000000,6.339000000000000,141,33.500000000000000
322.000000000000000,6.072000000000000,75,18.375000000000000
323.000000000000000,6.582000000000000,162,40.125000000000000
324.000000000000000,5.379000000000000,104,24.000000000000000
325.000000000000000,9.070000000000000,77,17.000000000000000
326.000000000000000,6.805000000000000,187,45.125000000000000
327.000000000000000,8.092000000000001,57,12.125000000000000
328.000000000000000,6.166000000000000,121,28.000000000000000
329.000000000000000,6.620000000000000,53,11.500000000000000
330.000000000000000,6.617000000000000,160,38.000000000000000
331.000000000000000,5.320000000000000,87,20.875000000000000
332.000000000000000,7.142000000000000,216,54.250000000000000
333.000000000000000,4.810000000000000,51,11.250000000000000
334.000000000000000,5.884000000000000,125,30.375000000000000
335.000000000000000,6.195000000000000,108,25.375000000000000
336.000000000000000,5.623000000000000,70,15.750000000000000
337.000000000000000,6.336000000000000,145,34.000000000000000
338.000000000000000,5.199000000000000,115,25.875000000000000
339.000000000000000,5.908000000000000,121,29.625000000000000
340.000000000000000,6.721000000000000,207,49.250000000000000
341.000000000000000,5.438000000000000,119,28.250000000000000
342.000000000000000,6.408000000000000,177,42.875000000000000
343.000000000000000,5.560000000000000,143,34.375000000000000
344.000000000000000,8.964000000000000,106,25.750000000000000
345.000000000000000,11.753000000000000,275,74.125000000000000
347.000000000000000,4.329000000000000,8,1.000000000000000
348.000000000000000,5.708000000000000,158,38.125000000000000
349.000000000000000,4.364000000000000,14,2.250000000000000
350.000000000000000,6.300000000000000,149,35.000000000000000
351.000000000000000,13.474000000000000,728,212.375000000000000
352.000000000000000,9.884000000000000,400,101.375000000000000
353.000000000000000,5.501000000000000,33,6.250000000000000
354.000000000000000,8.877000000000001,345,103.750000000000000
355.000000000000000,5.597000000000000,32,6.000000000000000
356.000000000000000,10.390000000000001,296,78.250000000000000
357.000000000000000,5.504000000000000,44,9.625000000000000
358.000000000000000,5.525000000000000,141,41.000000000000000
359.000000000000000,5.766000000000000,32,5.750000000000000
360.000000000000000,5.760000000000000,106,31.750000000000000
361.000000000000000,5.703000000000000,35,7.125000000000000
362.000000000000000,6.209000000000001,196,51.000000000000000
363.000000000000000,6.166000000000000,62,13.375000000000000
364.000000000000000,7.942000000000000,184,48.250000000000000
365.000000000000000,5.553000000000000,94,21.375000000000000
366.000000000000000,5.499000000000001,51,11.125000000000000
367.000000000000000,5.060000000000000,78,18.750000000000000
368.000000000000000,4.621000000000000,57,12.375000000000000
369.000000000000000,5.316000000000000,31,6.125000000000000
370.000000000000000,5.819000000000000,127,31.250000000000000
371.000000000000000,5.505000000000000,35,6.750000000000000
372.000000000000000,5.035000000000000,16,3.250000000000000
373.000000000000000,5.626000000000000,44,8.875000000000000
374.000000000000000,5.855000000000000,80,18.250000000000000
375.000000000000000,6.514000000000000,210,52.375000000000000
376.000000000000000,9.305000000000000,267,65.750000000000000
377.000000000000000,7.532000000000000,45,11.375000000000000
378.000000000000000,12.897000000000000,240,58.625000000000000
379.000000000000000,7.603000000000000,336,82.750000000000000
380.000000000000000,4.333000000000000,18,4.500000000000000
381.000000000000000,6.806000000000000,304,81.125000000000000
382.000000000000000,8.193000000000000,155,39.250000000000000
383.000000000000000,6.355000000000000,211,61.375000000000000
384.000000000000000,6.675000000000000,79,17.875000000000000
385.000000000000000,16.399999999999999,706,177.625000000000000
386.000000000000000,8.813000000000001,309,87.625000000000000
387.000000000000000,14.280000000000001,386,118.375000000000000
388.000000000000000,6.368000000000000,141,33.375000000000000
389.000000000000000,5.415000000000000,104,25.250000000000000
390.000000000000000,5.859000000000000,131,30.875000000000000
391.000000000000000,5.756000000000000,137,32.375000000000000
392.000000000000000,13.460000000000001,461,126.375000000000000
393.000000000000000,5.507000000000000,52,11.250000000000000
394.000000000000000,15.587000000000000,565,168.125000000000000
395.000000000000000,14.343999999999999,615,170.375000000000000
396.000000000000000,13.068000000000000,827,215.625000000000000
397.000000000000000,12.311000000000000,559,154.125000000000000
398.000000000000000,7.092000000000001,193,48.750000000000000
399.000000000000000,7.860000000000000,289,80.750000000000000
400.000000000000000,7.285000000000000,320,85.125000000000000
401.000000000000000,8.589000000000000,528,149.625000000000000
402.000000000000000,7.211000000000000,248,66.375000000000000
403.000000000000000,12.173000000000000,205,57.250000000000000
404.000000000000000,12.493000000000000,424,130.625000000000000
405.000000000000000,7.669000000000000,282,70.000000000000000
407.000000000000000,12.250999999999999,222,65.500000000000000
408.000000000000000,8.789000000000000,249,66.625000000000000
409.000000000000000,8.102000000000000,282,75.250000000000000
410.000000000000000,10.593999999999999,253,74.375000000000000
411.000000000000000,9.021000000000001,439,113.625000000000000
412.000000000000000,6.193000000000001,65,14.500000000000000
413.000000000000000,6.352000000000000,108,25.625000000000000
414.000000000000000,6.996000000000000,124,29.750000000000000
415.000000000000000,4.736000000000000,38,8.625000000000000
416.000000000000000,8.093999999999999,118,32.000000000000000
417.000000000000000,5.776000000000000,38,7.875000000000000
418.000000000000000,7.133000000000000,153,42.625000000000000
419.000000000000000,6.381000000000000,21,4.500000000000000
420.000000000000000,4.854000000000000,56,15.125000000000000
421.000000000000000,5.173000000000000,58,15.375000000000000
422.000000000000000,4.699000000000000,72,16.500000000000000
423.000000000000000,4.166000000000000,23,4.625000000000000
424.000000000000000,9.122000000000000,465,121.625000000000000
425.000000000000000,5.925000000000000,78,17.250000000000000
426.000000000000000,7.232000000000000,178,48.625000000000000
427.000000000000000,7.139000000000000,52,17.375000000000000
428.000000000000000,5.356000000000000,83,25.500000000000000
